,city,Listing_Title,Posting_Date,Bedrooms,Sqft,Price,posting_ID,treatment_assignment,full_URL,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN,Apartment_Complex_Flag
103,houston,"*2MoFREE $0APP, Brand New Downtown! Matrix & TRX System",2017-03-16 16:46,2.0,1266.0,2790.0,6046939555,Jane_Treat_Low,https://houston.craigslist.org/apa/6046939555.html,https://houston.craigslist.org/reply/hou/apa/6046939555,,
30,houston,New Deals* Energy Corridor**,2017-03-17 15:25,2.0,1105.0,1535.0,6048262288,John_Control,https://houston.craigslist.org/apa/6048262288.html,https://houston.craigslist.org/reply/hou/apa/6048262288,,
74,houston,Hi-Rise Luxury 6 WEEKS FREE,2017-03-05 22:56,2.0,1090.0,3700.0,6017041052,John_Treat_Low,https://houston.craigslist.org/apa/6017041052.html,https://houston.craigslist.org/reply/hou/apa/6017041052,,
46,houston,Conveniant & comfortable & affordable,2017-03-17 11:27,1.0,,2600.0,6005976120,John_Treat_Low,https://houston.craigslist.org/apa/6005976120.html,https://houston.craigslist.org/reply/hou/apa/6005976120,,
97,houston,"Great move in special,Amazing  deals $500 off 1st mo w/12mo L&L",2017-03-17 15:18,1.0,704.0,1137.0,6008074278,Jane_Treat_Low,https://houston.craigslist.org/apa/6008074278.html,https://houston.craigslist.org/reply/hou/apa/6008074278,,
55,houston,One of a kind views & amenities,2017-03-14 12:52,2.0,,3525.0,6038057630,John_Treat_Low,https://houston.craigslist.org/apa/6038057630.html,https://houston.craigslist.org/reply/hou/apa/6038057630,,
10,houston,Luxury High Rise Montrose HOU306,2017-03-17 15:38,1.0,832.0,2060.0,6041460721,John_Control,https://houston.craigslist.org/apa/6041460721.html,https://houston.craigslist.org/reply/hou/apa/6041460721,,
49,houston,LUXURY Hi-Rise Limited time SPECIAL,2017-03-17 10:17,2.0,1320.0,3400.0,6018594124,John_Control,https://houston.craigslist.org/apa/6018594124.html,https://houston.craigslist.org/reply/hou/apa/6018594124,,
36,houston,Amazing Location Just Right For You! Avail Now!!!,2017-03-17 15:34,1.0,1036.0,1469.0,6048291835,Jane_Control,https://houston.craigslist.org/apa/6048291835.html,https://houston.craigslist.org/reply/hou/apa/6048291835,,
34,houston,HIGH RISE - MEDICAL CENTER -2BED,2017-03-17 15:19,2.0,,1799.0,6048287561,Jane_Control,https://houston.craigslist.org/apa/6048287561.html,https://houston.craigslist.org/reply/hou/apa/6048287561,,
19,houston,Bright and luxurious home in Inner Loop / Medical Center 1 Bed,2017-03-17 15:40,1.0,754.0,1452.0,6012029027,Jane_Treat_Low,https://houston.craigslist.org/apa/6012029027.html,https://houston.craigslist.org/reply/hou/apa/6012029027,,
18,houston,Only ONE upgraded 2 bedroom left! Vist us today!,2017-03-17 15:32,2.0,892.0,1016.0,6048295672,Jane_Treat_High,https://houston.craigslist.org/apa/6048295672.html,https://houston.craigslist.org/reply/hou/apa/6048295672,,
9,houston,Loft Style Luxury Apartment Midtown,2017-03-17 15:41,1.0,740.0,1400.0,6044289456,John_Treat_High,https://houston.craigslist.org/apa/6044289456.html,https://houston.craigslist.org/reply/hou/apa/6044289456,,
82,houston,"Luxury, Comfort and Impeccable Style Apartments",2017-03-15 19:11,2.0,1520.0,3200.0,6045713545,John_Treat_High,https://houston.craigslist.org/apa/6045713545.html,https://houston.craigslist.org/reply/hou/apa/6045713545,,
15,houston,Corporate Rental - Fully Furnished; All Bills Included; DISCOUNT >2MTH,2017-03-17 13:28,2.0,1440.0,2600.0,6020614932,Jane_Treat_High,https://houston.craigslist.org/apa/6020614932.html,https://houston.craigslist.org/reply/hou/apa/6020614932,,
87,houston,This just happened - Top floor Penthouse house -150 off rent until Feb,2017-03-16 19:57,2.0,1500.0,2900.0,6005438275,Jane_Treat_Low,https://houston.craigslist.org/apa/6005438275.html,https://houston.craigslist.org/reply/hou/apa/6005438275,,
75,houston,"Controlled Entry, Package Acceptance, Billiard Table",2017-03-17 11:53,2.0,230.0,2035.0,6038052042,John_Control,https://houston.craigslist.org/apa/6038052042.html,https://houston.craigslist.org/reply/hou/apa/6038052042,,
6,houston,Luxury High Rise Montrose HOU306,2017-03-17 15:38,1.0,875.0,2235.0,6041462802,Jane_Treat_High,https://houston.craigslist.org/apa/6041462802.html,https://houston.craigslist.org/reply/hou/apa/6041462802,,
42,houston,1 mo free w/13+mo CALL NOW !!!Refer to Apt#J4908A,2017-03-17 15:33,1.0,672.0,1150.0,6027992988,Jane_Treat_Low,https://houston.craigslist.org/apa/6027992988.html,https://houston.craigslist.org/reply/hou/apa/6027992988,,
84,houston,Midtown Good Location all bills paid,2017-03-16 21:19,1.0,,2600.0,6025927461,Jane_Treat_High,https://houston.craigslist.org/apa/6025927461.html,https://houston.craigslist.org/reply/hou/apa/6025927461,,
3,houston,Luxury High Rise Montrose HOU306,2017-03-17 15:37,1.0,1088.0,2615.0,6041469588,John_Treat_High,https://houston.craigslist.org/apa/6041469588.html,https://houston.craigslist.org/reply/hou/apa/6041469588,,
56,houston,Specious Two  Bedroom,2017-03-17 04:56,1.0,,3300.0,6004450303,John_Control,https://houston.craigslist.org/apa/6004450303.html,https://houston.craigslist.org/reply/hou/apa/6004450303,,
56,houston,One month FREE!,2017-03-14 12:40,1.0,,3900.0,6022228494,John_Control,https://houston.craigslist.org/apa/6022228494.html,https://houston.craigslist.org/reply/hou/apa/6022228494,,
60,houston,Why not live in West Memorial - Briar Forest,2017-03-17 15:24,1.0,,1500.0,6048273683,John_Control,https://houston.craigslist.org/apa/6048273683.html,https://houston.craigslist.org/reply/hou/apa/6048273683,,
49,houston,Greenway Plaza / Rice Village - 1 Bed Apartment,2017-03-17 15:30,1.0,628.0,1499.0,6013381088,John_Treat_Low,https://houston.craigslist.org/apa/6013381088.html,https://houston.craigslist.org/reply/hou/apa/6013381088,,
53,houston,Very Nice Quite 2 BR+ 2 Bath Apartment,2017-03-17 12:48,2.0,1064.0,2069.0,6017520172,John_Treat_Low,https://houston.craigslist.org/apa/6017520172.html,https://houston.craigslist.org/reply/hou/apa/6017520172,,
72,houston,1/2 of 6 months... that's 3 months free!!,2017-03-07 23:23,2.0,,4000.0,6002113698,John_Treat_Low,https://houston.craigslist.org/apa/6002113698.html,https://houston.craigslist.org/reply/hou/apa/6002113698,,
99,houston,BRAND NEW HIGHRISE IN DOWNTOWN!!!,2017-02-21 18:49,1.0,,3616.0,6010648971,John_Treat_Low,https://houston.craigslist.org/apa/6010648971.html,https://houston.craigslist.org/reply/hou/apa/6010648971,,
98,houston,Museum District! CLOSE TO GREAT RESTAURANTS 🙀,2017-03-16 15:31,2.0,1118.0,2900.0,6025648418,Jane_Treat_High,https://houston.craigslist.org/apa/6025648418.html,https://houston.craigslist.org/reply/hou/apa/6025648418,,
80,houston,Justa Great Place to Live! Briar Forest 1 BED !,2017-03-17 15:26,1.0,540.0,1200.0,6024995426,Jane_Treat_Low,https://houston.craigslist.org/apa/6024995426.html,https://houston.craigslist.org/reply/hou/apa/6024995426,,
44,houston,3 MONTHS FREE | FLEX SPACE | 1.5 BATHROOM | HIGH RISE LIVING | NEW,2017-03-17 11:35,1.0,1187.0,2526.0,6024223890,John_Treat_High,https://houston.craigslist.org/apa/6024223890.html,https://houston.craigslist.org/reply/hou/apa/6024223890,,
25,houston,Exciting Lifestyle 2 BR + 2 Bath Aparments*!*,2017-03-17 13:55,2.0,1211.0,2121.0,6048138173,John_Control,https://houston.craigslist.org/apa/6048138173.html,https://houston.craigslist.org/reply/hou/apa/6048138173,,
101,houston,"Elegant Clubhouse with Fireplace, Golf Simulator, Granite Countertops",2017-03-17 14:35,1.0,755.0,1738.0,6048228733,Jane_Control,https://houston.craigslist.org/apa/6048228733.html,https://houston.craigslist.org/reply/hou/apa/6048228733,,
76,houston,2 BR APT Sophisticated Living with Excellent Amenities-Receive Up To $,2017-03-17 15:27,1.0,683.0,1339.0,6048288182,John_Treat_High,https://houston.craigslist.org/apa/6048288182.html,https://houston.craigslist.org/reply/hou/apa/6048288182,,
95,houston,*PET(S) COOL!* Spankin  New!*,2017-03-17 14:46,1.0,659.0,1670.0,6048246355,Jane_Treat_High,https://houston.craigslist.org/apa/6048246355.html,https://houston.craigslist.org/reply/hou/apa/6048246355,,
78,houston,*Relaxing Location* Great Affordability* 🤘,2017-03-17 14:17,2.0,625.0,1065.0,6048181949,Jane_Control,https://houston.craigslist.org/apa/6048181949.html,https://houston.craigslist.org/reply/hou/apa/6048181949,,
23,houston,Choose a beautiful Apt in Energy Corridor / West Memorial.,2017-03-17 15:37,1.0,695.0,1525.0,6012004409,John_Treat_High,https://houston.craigslist.org/apa/6012004409.html,https://houston.craigslist.org/reply/hou/apa/6012004409,,
119,houston,HUGE LIVING ROOM* LUX LAYOUTS* 🎉,2017-03-17 15:04,1.0,661.0,1275.0,6048273530,John_Control,https://houston.craigslist.org/apa/6048273530.html,https://houston.craigslist.org/reply/hou/apa/6048273530,,
76,houston,Ready To move in ASK for Sandra Electricity Included,2017-03-17 14:20,2.0,1008.0,1110.0,6048203560,John_Control,https://houston.craigslist.org/apa/6048203560.html,https://houston.craigslist.org/reply/hou/apa/6048203560,,
58,houston,2 MO FREE | MED CENTER DISCOUNT | MODERN | SAFE | NEW UNITS | BEST LOC,2017-03-17 15:28,1.0,,1075.0,6035236033,John_Treat_High,https://houston.craigslist.org/apa/6035236033.html,https://houston.craigslist.org/reply/hou/apa/6035236033,,
57,houston,2 MO FREE | MED CENTER DISCOUNT | NEW PROPERTY | MODERN | SAFE | SLEEK,2017-03-17 15:28,1.0,,1075.0,6035232936,John_Treat_Low,https://houston.craigslist.org/apa/6035232936.html,https://houston.craigslist.org/reply/hou/apa/6035232936,,
34,houston,"Bocce Ball Court, Resort-Style Swimming Pool, USB Charging Ports",2017-03-17 15:35,1.0,763.0,1205.0,6042436922,Jane_Treat_Low,https://houston.craigslist.org/apa/6042436922.html,https://houston.craigslist.org/reply/hou/apa/6042436922,,
68,houston,Up to 3mo free prorated w/15+mo NEW APARTMENT (ID:0063),2017-03-17 15:13,1.0,1016.0,1764.0,6048175788,John_Treat_Low,https://houston.craigslist.org/apa/6048175788.html,https://houston.craigslist.org/reply/hou/apa/6048175788,,
18,houston,6-8 WEEKS FREE W/13+mo!! CALL NOW,2017-03-17 14:52,2.0,1062.0,2115.0,6026952059,Jane_Treat_Low,https://houston.craigslist.org/apa/6026952059.html,https://houston.craigslist.org/reply/hou/apa/6026952059,,
