,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
4,WEST 98TH STREET,2017-02-22 08:25,cleveland,6014498952,https://cleveland.craigslist.org/apa/6014498952.html,3.0,,700.0,https://cleveland.craigslist.org/reply/cle/apa/6014498952,
5,1272 e141st,2017-02-22 07:51,cleveland,5982776537,https://cleveland.craigslist.org/apa/5982776537.html,3.0,,600.0,https://cleveland.craigslist.org/reply/cle/apa/5982776537,
6,1229 E125 th st,2017-02-22 07:51,cleveland,5982656597,https://cleveland.craigslist.org/apa/5982656597.html,3.0,,800.0,https://cleveland.craigslist.org/reply/cle/apa/5982656597,
7,SINGLE 3 BEDS,2017-02-22 07:42,cleveland,5981652438,https://cleveland.craigslist.org/apa/5981652438.html,3.0,,700.0,https://cleveland.craigslist.org/reply/cle/apa/5981652438,
8,"Awesome Location, Family Home",2017-02-22 07:10,cleveland,5999492194,https://cleveland.craigslist.org/apa/5999492194.html,3.0,1610.0,832.0,https://cleveland.craigslist.org/reply/cle/apa/5999492194,
9,Relaxing family home with spacious rooms.   4rooms/Three  House Availa,2017-02-22 02:49,cleveland,6014371040,https://cleveland.craigslist.org/apa/6014371040.html,3.0,1631.0,990.0,https://cleveland.craigslist.org/reply/cle/apa/6014371040,
10,5 Bedroom -Rent it for 7 years and you own it!  by the Cleve Clinic,2017-02-22 02:44,cleveland,5972081154,https://cleveland.craigslist.org/apa/5972081154.html,5.0,1500.0,795.0,https://cleveland.craigslist.org/reply/cle/apa/5972081154,
11,4 Beds/1 Bath,2017-02-21 23:48,cleveland,6009291198,https://cleveland.craigslist.org/apa/6009291198.html,4.0,,849.0,https://cleveland.craigslist.org/reply/cle/apa/6009291198,
12,4 Bed/ 1 Bath,2017-02-21 23:28,cleveland,6002221553,https://cleveland.craigslist.org/apa/6002221553.html,4.0,,849.0,https://cleveland.craigslist.org/reply/cle/apa/6002221553,
13,🏠🏠ARE YOU IN THE NURSING OR MEDICAL FIELD? AMAZING PROGRAM,2017-02-21 22:31,cleveland,5984712323,https://cleveland.craigslist.org/apa/5984712323.html,3.0,1350.0,675.0,https://cleveland.craigslist.org/reply/cle/apa/5984712323,
14,🏠🏠FABULOUS NEWER HOME ON EASTSIDE,2017-02-21 22:31,cleveland,5993342723,https://cleveland.craigslist.org/apa/5993342723.html,3.0,1588.0,750.0,https://cleveland.craigslist.org/reply/cle/apa/5993342723,
15,🏠🏠AMAZING LEE HARVARD RANCH,2017-02-21 22:30,cleveland,5986152268,https://cleveland.craigslist.org/apa/5986152268.html,3.0,952.0,675.0,https://cleveland.craigslist.org/reply/cle/apa/5986152268,
16,🏠🏠 COZY RANCH IN EUCLID/GREEN AREA,2017-02-21 22:30,cleveland,5985070535,https://cleveland.craigslist.org/apa/5985070535.html,3.0,977.0,575.0,https://cleveland.craigslist.org/reply/cle/apa/5985070535,
17,"DOWN OF DUPLEX, 3 BEDROOM, DINING, LIVINGROOM DEN, KITCH",2017-02-21 21:21,cleveland,6014164094,https://cleveland.craigslist.org/apa/6014164094.html,3.0,,850.0,https://cleveland.craigslist.org/reply/cle/apa/6014164094,
18,"Other features include  fireplace,  new gutters and storage shed. Pr",2017-02-21 21:07,cleveland,6000237775,https://cleveland.craigslist.org/apa/6000237775.html,3.0,1853.0,944.0,https://cleveland.craigslist.org/reply/cle/apa/6000237775,
19,old brooklyn,2017-02-21 21:04,cleveland,6000797277,https://cleveland.craigslist.org/apa/6000797277.html,3.0,,850.0,https://cleveland.craigslist.org/reply/cle/apa/6000797277,
20,old brooklyn,2017-02-21 21:03,cleveland,6000773901,https://cleveland.craigslist.org/apa/6000773901.html,3.0,,850.0,https://cleveland.craigslist.org/reply/cle/apa/6000773901,
21,Charming Old Brooklyn Three Bedroom,2017-02-21 20:30,cleveland,6014102007,https://cleveland.craigslist.org/apa/6014102007.html,3.0,,700.0,https://cleveland.craigslist.org/reply/cle/apa/6014102007,
22,Prime location.,2017-02-21 20:25,cleveland,6014091001,https://cleveland.craigslist.org/apa/6014091001.html,3.0,,1000.0,https://cleveland.craigslist.org/reply/cle/apa/6014091001,
23,Marlborough parma,2017-02-21 20:19,cleveland,6014094579,https://cleveland.craigslist.org/apa/6014094579.html,3.0,1200.0,750.0,https://cleveland.craigslist.org/reply/cle/apa/6014094579,
24,"3 bed 1 bath total rehab granite, fireplace, hardwood, stainless",2017-02-21 20:15,cleveland,5994760882,https://cleveland.craigslist.org/apa/5994760882.html,3.0,1500.0,975.0,https://cleveland.craigslist.org/reply/cle/apa/5994760882,
25,"Stunning 4 bed 1.5 bath granite,marble,finished basement,stainless",2017-02-21 20:13,cleveland,5971773118,https://cleveland.craigslist.org/apa/5971773118.html,4.0,1600.0,975.0,https://cleveland.craigslist.org/reply/cle/apa/5971773118,
26,"3 bed 1 bath total rehab granite, fireplace, hardwood, stainlews",2017-02-21 20:13,cleveland,5979417036,https://cleveland.craigslist.org/apa/5979417036.html,3.0,1500.0,950.0,https://cleveland.craigslist.org/reply/cle/apa/5979417036,
27,Three bedroom home for rent,2017-02-21 19:56,cleveland,6007798381,https://cleveland.craigslist.org/apa/6007798381.html,3.0,,750.0,https://cleveland.craigslist.org/reply/cle/apa/6007798381,
28,Big Dog Friendly Brooklyn Centre,2017-02-21 19:36,cleveland,6006471629,https://cleveland.craigslist.org/apa/6006471629.html,3.0,1100.0,700.0,https://cleveland.craigslist.org/reply/cle/apa/6006471629,
29,The property was re-furbished recently.,2017-02-21 19:29,cleveland,5972973712,https://cleveland.craigslist.org/apa/5972973712.html,3.0,1996.0,914.0,https://cleveland.craigslist.org/reply/cle/apa/5972973712,
30,New 3 room 2 bath home rental.,2017-02-21 19:25,cleveland,5985998373,https://cleveland.craigslist.org/apa/5985998373.html,3.0,1676.0,802.0,https://cleveland.craigslist.org/reply/cle/apa/5985998373,
31,Single family,2017-02-21 19:14,cleveland,6014016391,https://cleveland.craigslist.org/apa/6014016391.html,3.0,1100.0,800.0,https://cleveland.craigslist.org/reply/cle/apa/6014016391,
32,MOVE IN READY THREE BEDROOM ONLY $930,2017-02-21 18:57,cleveland,5996865273,https://cleveland.craigslist.org/apa/5996865273.html,3.0,1150.0,930.0,https://cleveland.craigslist.org/reply/cle/apa/5996865273,
33,Adorable ranch house in desirable neighborhood,2017-02-21 18:52,cleveland,6008165719,https://cleveland.craigslist.org/apa/6008165719.html,3.0,880.0,775.0,https://cleveland.craigslist.org/reply/cle/apa/6008165719,
34,4 bedroom plus 2 bathroom,2017-02-21 18:50,cleveland,6013984361,https://cleveland.craigslist.org/apa/6013984361.html,4.0,,850.0,https://cleveland.craigslist.org/reply/cle/apa/6013984361,
35,3 bedroom up near John Adams high school,2017-02-21 18:19,cleveland,6013932846,https://cleveland.craigslist.org/apa/6013932846.html,3.0,,650.0,https://cleveland.craigslist.org/reply/cle/apa/6013932846,
36,☎☎☎ CALL TODAY FOR TAX SEASON SPECIALS!,2017-02-21 18:16,cleveland,5975180808,https://cleveland.craigslist.org/apa/5975180808.html,3.0,1600.0,715.0,https://cleveland.craigslist.org/reply/cle/apa/5975180808,
37,3 Bedroom Old Brooklyn Move in ready!,2017-02-21 18:16,cleveland,6002280185,https://cleveland.craigslist.org/apa/6002280185.html,3.0,,850.0,https://cleveland.craigslist.org/reply/cle/apa/6002280185,
38,☆ ☆ WE LOVE VETS!! ATTENTION ALL VETERANS!!,2017-02-21 18:12,cleveland,5983259861,https://cleveland.craigslist.org/apa/5983259861.html,3.0,1600.0,685.0,https://cleveland.craigslist.org/reply/cle/apa/5983259861,
39,♛ ♛BEAUTIFUL SINGLE FAMILY HOME CLOSE TO EVERYTHING on 187♛,2017-02-21 18:12,cleveland,5977985945,https://cleveland.craigslist.org/apa/5977985945.html,3.0,1200.0,715.0,https://cleveland.craigslist.org/reply/cle/apa/5977985945,
40,LARGE REHAB IN CLEVELAND WITH SHAKER SCHOOLS,2017-02-21 18:12,cleveland,5993696384,https://cleveland.craigslist.org/apa/5993696384.html,3.0,1771.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5993696384,
41,GREAT FULL REHAB IN CLEVELAND ON GLENDALE,2017-02-21 18:12,cleveland,5974669971,https://cleveland.craigslist.org/apa/5974669971.html,3.0,1350.0,745.0,https://cleveland.craigslist.org/reply/cle/apa/5974669971,
42,♛ ♛ GREAT HOUSE  FULL REHAB IN GARFIELD,2017-02-21 18:11,cleveland,5974751888,https://cleveland.craigslist.org/apa/5974751888.html,3.0,1200.0,775.0,https://cleveland.craigslist.org/reply/cle/apa/5974751888,
43,3 BEDROOM NEW CONSTURCTION FULL REHAB ON 38TH,2017-02-21 18:11,cleveland,5974661573,https://cleveland.craigslist.org/apa/5974661573.html,3.0,1484.0,745.0,https://cleveland.craigslist.org/reply/cle/apa/5974661573,
44,LARGE REHABBED BRICK RANCH IN EUCLID,2017-02-21 18:11,cleveland,5988010151,https://cleveland.craigslist.org/apa/5988010151.html,3.0,1500.0,945.0,https://cleveland.craigslist.org/reply/cle/apa/5988010151,
45,☎☎☎ CALL TODAY FOR TAX SEASON SPECIALS!,2017-02-21 18:11,cleveland,5973165707,https://cleveland.craigslist.org/apa/5973165707.html,3.0,1600.0,715.0,https://cleveland.craigslist.org/reply/cle/apa/5973165707,
46,3 BEDROOM FULL REHAB IN SOUTH EUCLID ON EAST ANTISDALE,2017-02-21 18:11,cleveland,5973410817,https://cleveland.craigslist.org/apa/5973410817.html,3.0,1344.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5973410817,
47,LARGE REHAB IN CLEVELAND WITH SHAKER SCHOOLS,2017-02-21 18:11,cleveland,5977690632,https://cleveland.craigslist.org/apa/5977690632.html,3.0,1771.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5977690632,
48,☆ ☆ WE LOVE VETS!! ATTENTION ALL VETERANS!!,2017-02-21 18:11,cleveland,5974728260,https://cleveland.craigslist.org/apa/5974728260.html,3.0,1600.0,685.0,https://cleveland.craigslist.org/reply/cle/apa/5974728260,
49,3 BEDROOM FULL REHAB IN CLEVELAND ON 155,2017-02-21 18:11,cleveland,6005968013,https://cleveland.craigslist.org/apa/6005968013.html,3.0,1300.0,725.0,https://cleveland.craigslist.org/reply/cle/apa/6005968013,
50,3 Bedroom WITH balcony!!!!,2017-02-21 18:03,cleveland,6013922216,https://cleveland.craigslist.org/apa/6013922216.html,3.0,1000.0,920.0,https://cleveland.craigslist.org/reply/cle/apa/6013922216,
51,Come see your new home in this wonderful location,2017-02-21 17:27,cleveland,5976103707,https://cleveland.craigslist.org/apa/5976103707.html,3.0,,700.0,https://cleveland.craigslist.org/reply/cle/apa/5976103707,
52,OUR PERFECT RENTAL is WAITING FOR YOU,2017-02-21 17:26,cleveland,5972432801,https://cleveland.craigslist.org/apa/5972432801.html,4.0,,515.0,https://cleveland.craigslist.org/reply/cle/apa/5972432801,
53,🏠🏠LEE HARVARD RENOVATED COLONIAL STYLE HOME,2017-02-21 17:19,cleveland,5995121198,https://cleveland.craigslist.org/apa/5995121198.html,3.0,1354.0,700.0,https://cleveland.craigslist.org/reply/cle/apa/5995121198,
54,O what a wonder loft it is!!!,2017-02-21 17:12,cleveland,6013847186,https://cleveland.craigslist.org/apa/6013847186.html,3.0,1400.0,999.0,https://cleveland.craigslist.org/reply/cle/apa/6013847186,
55,LARGE REHAB IN CLEVELAND WITH SHAKER SCHOOLS,2017-02-21 16:56,cleveland,5974655837,https://cleveland.craigslist.org/apa/5974655837.html,3.0,1771.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5974655837,
56,GREAT FULL REHAB IN CLEVELAND ON GLENDALE,2017-02-21 16:56,cleveland,5974779617,https://cleveland.craigslist.org/apa/5974779617.html,3.0,1350.0,745.0,https://cleveland.craigslist.org/reply/cle/apa/5974779617,
57,☆ ☆ WE LOVE VETS!! ATTENTION ALL VETERANS!!,2017-02-21 16:56,cleveland,5974626349,https://cleveland.craigslist.org/apa/5974626349.html,3.0,1600.0,685.0,https://cleveland.craigslist.org/reply/cle/apa/5974626349,
58,LARGE REHABBED BRICK RANCH IN EUCLID,2017-02-21 16:55,cleveland,5993695409,https://cleveland.craigslist.org/apa/5993695409.html,3.0,1500.0,945.0,https://cleveland.craigslist.org/reply/cle/apa/5993695409,
59,☆ ☆ WE LOVE VETS!! ATTENTION ALL VETERANS!!,2017-02-21 16:55,cleveland,5973652154,https://cleveland.craigslist.org/apa/5973652154.html,3.0,1600.0,685.0,https://cleveland.craigslist.org/reply/cle/apa/5973652154,
60,3 BEDROOM NEW CONSTURCTION FULL REHAB ON 38TH,2017-02-21 16:55,cleveland,5975399469,https://cleveland.craigslist.org/apa/5975399469.html,3.0,1484.0,745.0,https://cleveland.craigslist.org/reply/cle/apa/5975399469,
61,3 BEDROOM FULL REHAB IN CLEVELAND ON 176,2017-02-21 16:55,cleveland,5973944000,https://cleveland.craigslist.org/apa/5973944000.html,3.0,1300.0,725.0,https://cleveland.craigslist.org/reply/cle/apa/5973944000,
62,Brick House in an amazing location,2017-02-21 16:52,cleveland,6010765465,https://cleveland.craigslist.org/apa/6010765465.html,3.0,1600.0,995.0,https://cleveland.craigslist.org/reply/cle/apa/6010765465,
63,🏠🏠AMAZING LEE HARVARD RANCH,2017-02-21 16:42,cleveland,6007440407,https://cleveland.craigslist.org/apa/6007440407.html,3.0,952.0,675.0,https://cleveland.craigslist.org/reply/cle/apa/6007440407,
64,Large 3 Br./1 Ba. Willoughby Apartment Available,2017-02-21 16:42,cleveland,5996194272,https://cleveland.craigslist.org/apa/5996194272.html,3.0,1150.0,925.0,https://cleveland.craigslist.org/reply/cle/apa/5996194272,
65,LARGE REHAB IN CLEVELAND WITH SHAKER SCHOOLS,2017-02-21 16:37,cleveland,5973644064,https://cleveland.craigslist.org/apa/5973644064.html,3.0,1771.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5973644064,
66,"1871 Beverly Hills Dr - Euclid, Ohio -- 4 bed 1.5 bath home!",2017-02-21 16:34,cleveland,5998034310,https://cleveland.craigslist.org/apa/5998034310.html,4.0,1250.0,995.0,https://cleveland.craigslist.org/reply/cle/apa/5998034310,
67,"Penfield, Garfield Hts - 3 bed 1.5 bath colonial w/ sun porch",2017-02-21 16:34,cleveland,5996562226,https://cleveland.craigslist.org/apa/5996562226.html,3.0,1200.0,900.0,https://cleveland.craigslist.org/reply/cle/apa/5996562226,
68,"Libby Rd., Maple Hts - 3 bed 1.5 bath bungalow home!",2017-02-21 16:34,cleveland,5998113477,https://cleveland.craigslist.org/apa/5998113477.html,3.0,1100.0,895.0,https://cleveland.craigslist.org/reply/cle/apa/5998113477,
69,"3651 Randolph, Cleveland Hts - 3 bed 1 bath home!",2017-02-21 16:33,cleveland,5995203127,https://cleveland.craigslist.org/apa/5995203127.html,3.0,1200.0,850.0,https://cleveland.craigslist.org/reply/cle/apa/5995203127,
70,"E 111th St., Garfield Hts 3 bed 1 bath bungalow!",2017-02-21 16:33,cleveland,5995186908,https://cleveland.craigslist.org/apa/5995186908.html,3.0,1100.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5995186908,
71,"14513 Brunswick Ave., Maple Hts - 3 bed 1 bath bungalow home!",2017-02-21 16:33,cleveland,6000497919,https://cleveland.craigslist.org/apa/6000497919.html,3.0,1100.0,895.0,https://cleveland.craigslist.org/reply/cle/apa/6000497919,
72,START NEW IN A NEW HOME! 3bdrm $851.Mention Craigslist!,2017-02-21 16:33,cleveland,6013786228,https://cleveland.craigslist.org/apa/6013786228.html,3.0,1050.0,851.0,https://cleveland.craigslist.org/reply/cle/apa/6013786228,
73,3407 E. 137th (off Kinsman) - 3 bed 2 bath ranch,2017-02-21 16:33,cleveland,5977223517,https://cleveland.craigslist.org/apa/5977223517.html,3.0,1064.0,750.0,https://cleveland.craigslist.org/reply/cle/apa/5977223517,
74,"13158 Forestdale, Garfield Heights, OH 44125 -- 4 bedroom 1.5 bathroom",2017-02-21 16:32,cleveland,5976011447,https://cleveland.craigslist.org/apa/5976011447.html,4.0,1050.0,900.0,https://cleveland.craigslist.org/reply/cle/apa/5976011447,
75,"11712 Hastings, Garfield Hts - 3 bed 1.5 bath home",2017-02-21 16:32,cleveland,5984985993,https://cleveland.craigslist.org/apa/5984985993.html,3.0,1150.0,900.0,https://cleveland.craigslist.org/reply/cle/apa/5984985993,
76,"12817 Oak Park Blvd, Garfield Hts - 3 bed 1 bath bungalow!",2017-02-21 16:31,cleveland,5985166776,https://cleveland.craigslist.org/apa/5985166776.html,3.0,1100.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5985166776,
77,**LEE/HARVARD** 3 BEDROOM 1.5 BATH FULL REHAB,2017-02-21 16:21,cleveland,5983996387,https://cleveland.craigslist.org/apa/5983996387.html,3.0,1300.0,725.0,https://cleveland.craigslist.org/reply/cle/apa/5983996387,
78,**EUCLID** 3 BEDROOM 1.5 BATH,2017-02-21 16:21,cleveland,5972163779,https://cleveland.craigslist.org/apa/5972163779.html,3.0,1300.0,975.0,https://cleveland.craigslist.org/reply/cle/apa/5972163779,
79,"3651 Randolph, Cleveland Hts - 3 bed 1 bath home!",2017-02-21 16:20,cleveland,6002402731,https://cleveland.craigslist.org/apa/6002402731.html,3.0,1200.0,850.0,https://cleveland.craigslist.org/reply/cle/apa/6002402731,
80,7809 Franklin Gordo Square Townhouse,2017-02-21 16:01,cleveland,5990330130,https://cleveland.craigslist.org/apa/5990330130.html,3.0,1500.0,985.0,https://cleveland.craigslist.org/reply/cle/apa/5990330130,
81,No Credit Check Spectacular 3 level 3 bedroom townhouse 9006 Denison,2017-02-21 16:01,cleveland,5987593248,https://cleveland.craigslist.org/apa/5987593248.html,3.0,1500.0,985.0,https://cleveland.craigslist.org/reply/cle/apa/5987593248,
82,THE PERFECT PLACE TO CALL HOME! Move In Specials*13th MONTH FREE,2017-02-21 15:59,cleveland,5984772663,https://cleveland.craigslist.org/apa/5984772663.html,3.0,900.0,835.0,https://cleveland.craigslist.org/reply/cle/apa/5984772663,
83,"Benhoff, Maple Hts - 3 bed 1 bath bungalow home",2017-02-21 15:58,cleveland,6007886316,https://cleveland.craigslist.org/apa/6007886316.html,3.0,1100.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/6007886316,
84,TAKE A LOOK and SEE OUR CURRENT AVAILABLE RENTALs,2017-02-21 15:54,cleveland,6006340458,https://cleveland.craigslist.org/apa/6006340458.html,4.0,,560.0,https://cleveland.craigslist.org/reply/cle/apa/6006340458,
85,4 bedroom 2 full baths - 2nd and 3rd floor-2 family,2017-02-21 15:29,cleveland,6013682270,https://cleveland.craigslist.org/apa/6013682270.html,4.0,,925.0,https://cleveland.craigslist.org/reply/cle/apa/6013682270,
86,5 bedroom 2 bath in a two family,2017-02-21 15:26,cleveland,6013677034,https://cleveland.craigslist.org/apa/6013677034.html,5.0,,1000.0,https://cleveland.craigslist.org/reply/cle/apa/6013677034,
87,"3 BD, 1.5 BA, 1 Car attached Gar Condo",2017-02-21 15:06,cleveland,6013643854,https://cleveland.craigslist.org/apa/6013643854.html,3.0,1232.0,750.0,https://cleveland.craigslist.org/reply/cle/apa/6013643854,
88,🏠🏠FABULOUS NEWER HOME ON EASTSIDE,2017-02-21 14:55,cleveland,5993920008,https://cleveland.craigslist.org/apa/5993920008.html,3.0,1588.0,750.0,https://cleveland.craigslist.org/reply/cle/apa/5993920008,
89,CUTE 2 POSS 3 BED 2 BATH RANCH HOME,2017-02-21 14:41,cleveland,5999646749,https://cleveland.craigslist.org/apa/5999646749.html,3.0,900.0,725.0,https://cleveland.craigslist.org/reply/cle/apa/5999646749,
90,3 Bedroom Town House For Lease,2017-02-21 14:20,cleveland,5986418800,https://cleveland.craigslist.org/apa/5986418800.html,3.0,,715.0,https://cleveland.craigslist.org/reply/cle/apa/5986418800,
91,HOUSE AVAILABLE for RENT,2017-02-21 13:41,cleveland,5982636576,https://cleveland.craigslist.org/apa/5982636576.html,5.0,,705.0,https://cleveland.craigslist.org/reply/cle/apa/5982636576,
92,🏠🏠THIS BEAUTIFUL HOME CAN EASILY BE YOURS!!!!,2017-02-21 13:40,cleveland,6013474317,https://cleveland.craigslist.org/apa/6013474317.html,3.0,1350.0,675.0,https://cleveland.craigslist.org/reply/cle/apa/6013474317,
93,☆ ☆ WE LOVE VETS!! ATTENTION ALL VETERANS!!,2017-02-21 13:18,cleveland,5974826040,https://cleveland.craigslist.org/apa/5974826040.html,3.0,1600.0,685.0,https://cleveland.craigslist.org/reply/cle/apa/5974826040,
94,LARGE REHABBED BRICK RANCH IN EUCLID,2017-02-21 13:18,cleveland,5975408435,https://cleveland.craigslist.org/apa/5975408435.html,3.0,1500.0,945.0,https://cleveland.craigslist.org/reply/cle/apa/5975408435,
95,3 BEDROOM FULL REHAB IN CLEVELAND ON 176,2017-02-21 13:18,cleveland,5973713454,https://cleveland.craigslist.org/apa/5973713454.html,3.0,1300.0,725.0,https://cleveland.craigslist.org/reply/cle/apa/5973713454,
96,Amazing & Affordable 3 Bedroom/2 Bath Townhome Available,2017-02-21 13:14,cleveland,6013418157,https://cleveland.craigslist.org/apa/6013418157.html,3.0,1286.0,881.0,https://cleveland.craigslist.org/reply/cle/apa/6013418157,
97,☆ ☆ WE LOVE VETS!! ATTENTION ALL VETERANS!!,2017-02-21 13:14,cleveland,5974724981,https://cleveland.craigslist.org/apa/5974724981.html,3.0,1600.0,685.0,https://cleveland.craigslist.org/reply/cle/apa/5974724981,
98,3 BEDROOM FULL REHAB IN SOUTH EUCLID ON EAST ANTISDALE,2017-02-21 13:13,cleveland,5973700494,https://cleveland.craigslist.org/apa/5973700494.html,3.0,1344.0,875.0,https://cleveland.craigslist.org/reply/cle/apa/5973700494,
99,3 BEDROOM FULL REHAB IN CLEVELAND ON 176,2017-02-21 13:13,cleveland,5973391869,https://cleveland.craigslist.org/apa/5973391869.html,3.0,1300.0,725.0,https://cleveland.craigslist.org/reply/cle/apa/5973391869,
0,Bungalow for rent,2017-02-22 08:51,cleveland,6007469935,https://cleveland.craigslist.org/apa/6007469935.html,3.0,,1100.0,https://cleveland.craigslist.org/reply/cle/apa/6007469935,
1,PARMA / INDEPENDENCE / $1100.00,2017-02-22 08:46,cleveland,5981656923,https://cleveland.craigslist.org/apa/5981656923.html,3.0,1300.0,1100.0,https://cleveland.craigslist.org/reply/cle/apa/5981656923,
2,Spacious 4 Bedroom Home,2017-02-22 08:41,cleveland,6003655476,https://cleveland.craigslist.org/apa/6003655476.html,4.0,,1000.0,https://cleveland.craigslist.org/reply/cle/apa/6003655476,
3,RENT TO OWN,2017-02-21 23:47,cleveland,6014283017,https://cleveland.craigslist.org/apa/6014283017.html,6.0,2350.0,1400.0,https://cleveland.craigslist.org/reply/cle/apa/6014283017,
4,4 Beds/2 Baths,2017-02-21 23:31,cleveland,6005429060,https://cleveland.craigslist.org/apa/6005429060.html,4.0,,1050.0,https://cleveland.craigslist.org/reply/cle/apa/6005429060,
5,Beautiful Century Home!!!,2017-02-21 21:17,cleveland,6003258599,https://cleveland.craigslist.org/apa/6003258599.html,3.0,1900.0,1100.0,https://cleveland.craigslist.org/reply/cle/apa/6003258599,
6,Prime location.,2017-02-21 20:25,cleveland,6014091001,https://cleveland.craigslist.org/apa/6014091001.html,3.0,,1000.0,https://cleveland.craigslist.org/reply/cle/apa/6014091001,
7,Large duplex - Perfect for Students,2017-02-21 20:19,cleveland,6010908086,https://cleveland.craigslist.org/apa/6010908086.html,5.0,2300.0,1500.0,https://cleveland.craigslist.org/reply/cle/apa/6010908086,
8,House for Rent,2017-02-21 20:01,cleveland,6014073561,https://cleveland.craigslist.org/apa/6014073561.html,3.0,,1100.0,https://cleveland.craigslist.org/reply/cle/apa/6014073561,
9,LARGE SINGLE FAMILY HOME,2017-02-21 19:54,cleveland,5997718973,https://cleveland.craigslist.org/apa/5997718973.html,3.0,1600.0,1285.0,https://cleveland.craigslist.org/reply/cle/apa/5997718973,
10,House for Rent,2017-02-21 19:54,cleveland,5998564543,https://cleveland.craigslist.org/apa/5998564543.html,3.0,1200.0,1200.0,https://cleveland.craigslist.org/reply/cle/apa/5998564543,
11,$1250 besitiful condo,2017-02-21 19:32,cleveland,6001296382,https://cleveland.craigslist.org/apa/6001296382.html,3.0,2400.0,1250.0,https://cleveland.craigslist.org/reply/cle/apa/6001296382,
12,5min from Downtown Cleveland,2017-02-21 18:33,cleveland,6013962640,https://cleveland.craigslist.org/apa/6013962640.html,3.0,1500.0,1150.0,https://cleveland.craigslist.org/reply/cle/apa/6013962640,
13,3 Bedroom/ 2 Bathroom Luxury Apartment with a 24 Hour Fitness Center,2017-02-21 17:17,cleveland,6013855512,https://cleveland.craigslist.org/apa/6013855512.html,3.0,1250.0,1300.0,https://cleveland.craigslist.org/reply/cle/apa/6013855512,
14,◈◈◈REDUCED! BEDFORD LIKE-NEW 4/1 RENT-TO-OWN HOME!,2017-02-21 17:13,cleveland,5997890653,https://cleveland.craigslist.org/apa/5997890653.html,4.0,1100.0,1050.0,https://cleveland.craigslist.org/reply/cle/apa/5997890653,
15,Completely Renovated 3 Bedroom Bungalow in South Euclid,2017-02-21 17:05,cleveland,6003873563,https://cleveland.craigslist.org/apa/6003873563.html,3.0,1293.0,1250.0,https://cleveland.craigslist.org/reply/cle/apa/6003873563,
16,GREAT 4 BEDROOM FULL REHAB IN EUCLID ON OAKHILL,2017-02-21 16:37,cleveland,5973647403,https://cleveland.craigslist.org/apa/5973647403.html,4.0,1764.0,1350.0,https://cleveland.craigslist.org/reply/cle/apa/5973647403,
17,"3 beds, pet friendly, big front yard, H20/sewer included",2017-02-21 16:33,cleveland,6013786767,https://cleveland.craigslist.org/apa/6013786767.html,3.0,1248.0,1500.0,https://cleveland.craigslist.org/reply/cle/apa/6013786767,
18,**EUCLID** 4 BEDROOM 2.5 BATH,2017-02-21 16:22,cleveland,6005981699,https://cleveland.craigslist.org/apa/6005981699.html,4.0,1760.0,1150.0,https://cleveland.craigslist.org/reply/cle/apa/6005981699,
19,Special Pricing on Spacious Three Bedroom!  Only ONE Available!,2017-02-21 16:18,cleveland,6013753269,https://cleveland.craigslist.org/apa/6013753269.html,3.0,,1049.0,https://cleveland.craigslist.org/reply/cle/apa/6013753269,
20,"7905 Whitehaven, Parma - 4 bed 1 bath brick bungalow home!",2017-02-21 16:05,cleveland,6002403637,https://cleveland.craigslist.org/apa/6002403637.html,4.0,1200.0,1050.0,https://cleveland.craigslist.org/reply/cle/apa/6002403637,
21,"3766 Warrendale Road, South Euclid, OH 44121 - 3 bed 1.5 bath colonial",2017-02-21 16:03,cleveland,6007689224,https://cleveland.craigslist.org/apa/6007689224.html,3.0,1544.0,1075.0,https://cleveland.craigslist.org/reply/cle/apa/6007689224,
22,3 Bedroom Townhouse Gordon Square 7815 Franklin,2017-02-21 16:01,cleveland,5987571012,https://cleveland.craigslist.org/apa/5987571012.html,3.0,1600.0,1100.0,https://cleveland.craigslist.org/reply/cle/apa/5987571012,
23,"3 bed 1 bath, Updated Bathroom, Pet Friendly, Spacious Living Area",2017-02-21 15:36,cleveland,6004720191,https://cleveland.craigslist.org/apa/6004720191.html,3.0,,1175.0,https://cleveland.craigslist.org/reply/cle/apa/6004720191,
24,3 Bdrm Duplex - $1200 Cleveland Heights,2017-02-21 15:31,cleveland,6013685622,https://cleveland.craigslist.org/apa/6013685622.html,3.0,,1200.0,https://cleveland.craigslist.org/reply/cle/apa/6013685622,
25,FULLY REMODELED SINGLE FAMILY HOME IN PRESTIGIOUS CLEVELAND HEIGHTS,2017-02-21 15:29,cleveland,6013682845,https://cleveland.craigslist.org/apa/6013682845.html,3.0,,1375.0,https://cleveland.craigslist.org/reply/cle/apa/6013682845,
